"Jennings","MO","Fletcher","5317","63136","71","0","Full, Partially Finished, Poured Concrete, Walk-Out","1.00","17","St Louis","Central-Electric","17","Cash","0","Gas","GSTL","14900.00","","Private","14900.00","3/28/2012 12:00:00 AM","14900.00","Buy Down, Cash, Conventional, FHA, Government, Seller May Pay SmCls, VA","Sold","4/5/2012 4:00:40 PM","2.00","3/1/2012 12:00:00 AM"
"St Louis","MO","College","5418","63136","71","0","Bathroom in LL, Full, Partially Finished, Walk-Out","2.00","42","St Louis","Central-Electric","42","Cash","2","Gas","GSTL","15000.00","","Bank","15000.00","1/6/2012 12:00:00 AM","15000.00","Cash, Conventional","Sold","1/11/2012 12:22:12 PM","2.00","8/3/2011 12:00:00 AM"
"Country Club Hills","MO","Pleaseway","7413","63136","66","0","Full, Partial, Rec/Family Area","1.00","62","St Louis","Central-Electric","62","Cash","1","Gas","GSTL","15000.00","","Private","15000.00","1/25/2012 12:00:00 AM","15000.00","Conventional","Sold","2/2/2012 4:47:54 PM","2.00","10/17/2011 12:00:00 AM"
"St Louis","MO","Belridge","5513","63136","69","0","Full, Walk-Out","1.00","32","St Louis","Central-Electric","32","Cash","1","Gas","GSTL","14500.00","","Government","15100.00","11/21/2011 12:00:00 AM","15100.00","Cash, Conventional","Sold","11/22/2011 12:00:00 AM","2.00","9/13/2011 12:00:00 AM"
"St Louis","MO","Jenwood","7505","63136","71","0","Full","1.00","4","St Louis","Other","4","Cash","1","Gas","GSTL","18000.00","","Private","15500.00","4/20/2012 12:00:00 AM","15500.00","Cash, Conventional","Sold","4/25/2012 2:36:29 PM","2.00","3/13/2012 12:00:00 AM"
"Jennings","MO","Paisley","7000","63136","71","0","Full","1.00","69","St Louis","Central-Electric","69","Cash","0","Gas","GSTL","15500.00","","Government","15830.00","9/22/2011 12:00:00 AM","15830.00","Cash, Conventional","Sold","9/22/2011 12:00:00 AM","2.00","5/21/2011 12:00:00 AM"
"Country Club Hills","MO","Leverette","5642","63136","70","0","Full, Partially Finished","1.00","28","St Louis","Central-Electric","28","Cash","0","Gas","GSTL","19000.00","","Bank","16000.00","8/22/2011 12:00:00 AM","16000.00","Cash, Conventional, FHA","Sold","8/23/2011 12:00:00 AM","2.00","7/5/2011 12:00:00 AM"
"Country Club Hills","MO","Eunice","7528","63136","70","0","Poured Concrete","1.00","44","St Louis","None","44","Cash","1","Gas","GSTL","18000.00","","Private","16000.00","1/19/2012 12:00:00 AM","16000.00","Cash, Owner May Finance, Private, Seller Assist","Sold","1/24/2012 2:16:36 PM","2.00","11/26/2011 12:00:00 AM"
"St Louis","MO","Seymour","7129","63136","72","0","Full","1.00","153","St Louis","Central-Electric","153","Cash","0","Gas","GSTL","17000.00","","Private","17000.00","12/12/2011 12:00:00 AM","17000.00","Cash","Sold","12/13/2011 12:00:00 AM","2.00","5/31/2011 12:00:00 AM"
"St Louis","MO","Sharon","7459","63136","66","","Full, Partially Finished","1.00","25","St Louis","Central-Electric","25","Cash","1","Gas","GSTL","18000.00","","Government","17000.00","4/19/2012 12:00:00 AM","17000.00","Cash, Conventional","Sold","4/25/2012 1:58:52 PM","2.00","3/3/2012 12:00:00 AM"
"Jennings","MO","Harney","7323","63136","63","0","Full","1.00","405","St Louis","Attic Fan, Central-Gas","405","Cash","2","Gas","GSTL","29900.00","","Private","18000.00","3/9/2012 12:00:00 AM","18000.00","Cash, Conventional, FHA, RRM/ARM, VA","Sold","3/14/2012 7:13:44 PM","2.00","11/6/2010 12:00:00 AM"
"Jennings","MO","Harney","7226","63136","84","0","Full, Partially Finished","1.00","23","St Louis","Other","23","Cash","0","Gas","GSTL","19800.00","","Private","18500.00","12/23/2011 12:00:00 AM","18500.00","Cash, Conventional, Lease Purchase","Sold","12/24/2011 12:00:00 AM","3.00","11/23/2011 12:00:00 AM"
"Jennings","MO","Idlewild","7051","63136","69","0","Full, Rec/Family Area, Sleeping Area, Sump Pit/Pump, Storage/Locker, Walk-Out","1.00","54","St Louis","Central-Electric","54","Cash","0","Gas","GSTL","20000.00","","Private","18900.00","10/28/2011 12:00:00 AM","18900.00","Conventional, FHA, VA","Sold","1/20/2012 10:33:10 AM","2.00","8/10/2011 12:00:00 AM"
"St Louis","MO","Esterbrook","7447","63136","65","0","Full","1.00","26","St Louis","Central-Electric","14","Cash","1","Gas","GSTL","23900.00","","Private","21000.00","9/21/2011 12:00:00 AM","21000.00","Cash","Sold","9/22/2011 12:00:00 AM","2.00","9/1/2011 12:00:00 AM"
"St Louis","MO","Leverette","5626","63136","70","0","Full, Walk-Out","1.00","187","St Louis","Ceiling Fan, Central-Electric","187","Cash","0","Gas","GSTL","26900.00","","Private","23000.00","10/18/2011 12:00:00 AM","23000.00","Cash, Conventional, FHA, Government, Other, VA","Sold","10/19/2011 12:00:00 AM","2.00","2/23/2011 12:00:00 AM"
"St Louis","MO","College","5743","63136","85","0","Walk-Out","2.00","0","St Louis","Central-Electric","0","Cash","1","Gas","GSTL","27000.00","","Private","27000.00","9/19/2011 12:00:00 AM","27000.00","Cash","Sold","9/19/2011 12:00:00 AM","6.00","9/9/2011 12:00:00 AM"
