"Selling_Date","DOM","Listing_Date","Listing_Price","Status","Selling_Price","Pending_Date" 
"4/17/2012 12:00:00 AM","13","3/6/2012 12:00:00 AM","30000.00","Sold","40100.00","3/19/2012 12:00:00 AM"
"2/24/2012 12:00:00 AM","134","9/28/2011 12:00:00 AM","49900.00","Sold","41000.00","2/8/2012 12:00:00 AM"
"1/20/2012 12:00:00 AM","16","11/21/2011 12:00:00 AM","40000.00","Sold","42199.00","12/7/2011 12:00:00 AM"
"8/29/2011 12:00:00 AM","26","6/16/2011 12:00:00 AM","65000.00","Sold","46377.00","7/13/2011 12:00:00 AM"
"6/28/2012 12:00:00 AM","28","5/11/2012 12:00:00 AM","63000.00","Sold","50500.00","6/8/2012 12:00:00 AM"
"6/6/2012 12:00:00 AM","124","11/15/2011 12:00:00 AM","69900.00","Sold","55000.00","5/4/2012 12:00:00 AM"
"11/17/2011 12:00:00 AM","368","7/19/2010 12:00:00 AM","69500.00","Sold","56000.00","9/13/2011 12:00:00 AM"
"4/5/2012 12:00:00 AM","62","1/23/2012 12:00:00 AM","59000.00","Sold","60199.00","3/22/2012 12:00:00 AM"
"2/16/2012 12:00:00 AM","0","2/14/2012 12:00:00 AM","69500.00","Sold","62000.00","2/14/2012 12:00:00 AM"
"6/27/2012 12:00:00 AM","176","11/10/2011 12:00:00 AM","89900.00","Sold","74900.00","4/22/2012 12:00:00 AM"
"9/12/2011 12:00:00 AM","147","4/8/2011 12:00:00 AM","77900.00","Sold","77400.00","9/12/2011 12:00:00 AM"
"8/12/2011 12:00:00 AM","241","10/15/2010 12:00:00 AM","94900.00","Sold","90000.00","6/17/2011 12:00:00 AM"
"5/30/2012 12:00:00 AM","22","3/28/2012 12:00:00 AM","100000.00","Sold","95000.00","4/17/2012 12:00:00 AM"
"10/14/2011 12:00:00 AM","9","9/22/2011 12:00:00 AM","117000.00","Sold","117000.00","10/1/2011 12:00:00 AM"
"12/2/2011 12:00:00 AM","51","9/6/2011 12:00:00 AM","170000.00","Sold","139000.00","10/28/2011 12:00:00 AM"
"10/27/2011 12:00:00 AM","140","5/6/2011 12:00:00 AM","150000.00","Sold","140000.00","9/23/2011 12:00:00 AM"
